,Sig 1,Sig 2,Sig 3,Sig 4,Sig 5,Sig 6,Sig 7,Sig 8,Sig 9,Sig 10,Sig 11,Sig 12,Sig 13,Sig 14,Sig 15,Sig 16,Sig 17,Sig 18,Sig 19
Lung.AdenoCA..SP50406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP51824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP55387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP52779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP55235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP50713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP50611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP50485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP51037,0.411764705882353,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP55142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP53387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP54745,0.163101604278075,0.810160427807487,0,0,0,0,0,0,0.0267379679144385,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP52284,0.909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP53618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP52232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP50412,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP50321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP53548,0.689655172413793,0.103448275862069,0,0,0,0,0,0,0.206896551724138,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP55004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP56079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP56168,0.491017964071856,0.508982035928144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP54363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP53810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP50518,0.842105263157895,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP56303,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP55711,0.6,0.228571428571429,0,0,0,0,0,0.171428571428571,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP55509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP55309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP52607,0.0714285714285714,0.928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP52667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP51446,0.861111111111111,0.138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP50592,0.608695652173913,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP53073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56638,0.0470162748643761,0.952983725135624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57586,0.162412993039443,0.837587006960557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56553,0.230700976042591,0.748890860692103,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56771,0.185185185185185,0.814814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56460,0.331645569620253,0.668354430379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56474,0.914893617021277,0.0851063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56704,0.0422125181950509,0.957787481804949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56730,0.0314637482900137,0.968536251709986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP59245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57024,0.0282685512367491,0.971731448763251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57933,0.100472813238771,0.899527186761229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57084,0.0440917107583774,0.955908289241623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57538,0.0212014134275618,0.978798586572438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56566,0.220430107526882,0.779569892473118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58342,0.055045871559633,0.944954128440367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58349,0.0334620334620335,0.966537966537967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56644,0.0688622754491018,0.931137724550898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57629,0.184466019417476,0.815533980582524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56941,0.2,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57251,0.00559701492537313,0.994402985074627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56502,0.0012987012987013,0.998701298701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58668,0.00518672199170124,0.994813278008299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58991,0.0233100233100233,0.976689976689977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58326,0.00893743793445879,0.991062562065541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57901,0.116519174041298,0.883480825958702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57651,0.375565610859729,0.624434389140271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57450,0.318681318681319,0.681318681318681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57846,0.0691489361702128,0.930851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58882,0.201754385964912,0.798245614035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127630,0.0895522388059701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91044776119403,0,0,0,0
Lymph.BNHL..SP127634,0.959641255605381,0,0,0,0,0,0,0,0.0179372197309417,0,0,0,0,0,0.0224215246636771,0,0,0,0
Lymph.BNHL..SP127636,0.104838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895161290322581,0,0,0,0
Lymph.BNHL..SP127628,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0
Lymph.BNHL..SP127640,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0,0,0,0
Lymph.BNHL..SP127638,0.596153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403846153846154,0,0,0,0
Lymph.BNHL..SP127632,0.477064220183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522935779816514,0,0,0,0
Lymph.BNHL..SP59388,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
Lymph.BNHL..SP116649,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947368421052632,0,0,0,0
Lymph.BNHL..SP59416,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818,0,0,0,0
Lymph.BNHL..SP124977,0.268292682926829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731707317073171,0,0,0,0
Lymph.BNHL..SP59356,0.763157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105263158,0,0,0,0
Lymph.BNHL..SP116612,0.391891891891892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608108108108108,0,0,0,0
Lymph.BNHL..SP116659,0.116504854368932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883495145631068,0,0,0,0
Lymph.BNHL..SP116668,0.449392712550607,0,0,0,0,0,0,0,0.234817813765182,0,0,0,0,0,0.315789473684211,0,0,0,0
Lymph.BNHL..SP116630,0.490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509803921568627,0,0,0,0
Lymph.BNHL..SP59412,0.387096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612903225806452,0,0,0,0
Lymph.BNHL..SP116686,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0
Lymph.BNHL..SP116694,0.566265060240964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433734939759036,0,0,0,0
Lymph.BNHL..SP116712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lymph.BNHL..SP116726,0.869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434782608696,0,0,0,0
Lymph.BNHL..SP116723,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736842105263158,0,0,0,0
Lymph.BNHL..SP59276,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
Lymph.BNHL..SP116703,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909,0,0,0,0
Lymph.BNHL..SP59312,0.351351351351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648648648648649,0,0,0,0
Lymph.BNHL..SP116701,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0
Lymph.BNHL..SP59296,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692307692,0,0,0,0
Lymph.BNHL..SP59280,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818,0,0,0,0
Lymph.BNHL..SP59344,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0
Lymph.BNHL..SP59460,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0
Lymph.BNHL..SP59404,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0,0,0,0
Lymph.BNHL..SP116709,0.291666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708333333333333,0,0,0,0
Lymph.BNHL..SP59448,0.19375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80625,0,0,0,0
Lymph.BNHL..SP116614,0.314814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685185185185185,0,0,0,0
Lymph.BNHL..SP59464,0.636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0
Lymph.BNHL..SP59364,0.684210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315789473684211,0,0,0,0
Lymph.BNHL..SP116663,0.168831168831169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831168831168831,0,0,0,0
Lymph.BNHL..SP59444,0.476190476190476,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.380952380952381,0,0,0,0
Lymph.BNHL..SP116690,0.274193548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725806451612903,0,0,0,0
Lymph.BNHL..SP59270,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0
Lymph.BNHL..SP59352,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0
Lymph.BNHL..SP116652,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
Lymph.BNHL..SP116715,0.0316205533596838,0,0,0,0,0,0,0.185770750988142,0,0,0,0,0,0,0.770750988142292,0.0118577075098814,0,0,0
Lymph.BNHL..SP116718,0.30379746835443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69620253164557,0,0,0,0
Lymph.BNHL..SP116720,0.446808510638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553191489361702,0,0,0,0
Lymph.BNHL..SP59284,0.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80952380952381,0,0,0,0
Lymph.BNHL..SP116618,0.634615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365384615384615,0,0,0,0
Lymph.BNHL..SP59436,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Lymph.BNHL..SP116645,0.572815533980582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427184466019417,0,0,0,0
Lymph.BNHL..SP59320,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,0,0,0,0
Lymph.BNHL..SP116672,0.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111111111111,0,0,0,0
Lymph.BNHL..SP116635,0.35,0,0,0,0,0,0,0.216666666666667,0,0,0,0,0,0,0.433333333333333,0,0,0,0
Lymph.BNHL..SP59328,0.545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0
Lymph.BNHL..SP116627,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
Lymph.BNHL..SP116725,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0
Lymph.BNHL..SP59292,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
Lymph.BNHL..SP116683,0.314814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685185185185185,0,0,0,0
Lymph.BNHL..SP59372,0.842105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894736842105,0,0,0,0
Lymph.BNHL..SP116610,0.20979020979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79020979020979,0,0,0,0
Lymph.BNHL..SP116638,0.545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0
Lymph.BNHL..SP59336,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
Lymph.BNHL..SP124971,0.295238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704761904761905,0,0,0,0
Lymph.BNHL..SP116665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116674,0.441176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558823529411765,0,0,0,0
Lymph.BNHL..SP116657,0.735632183908046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264367816091954,0,0,0,0
Lymph.BNHL..SP116670,0.108333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891666666666667,0,0,0,0
Lymph.BNHL..SP116642,0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848484848484849,0,0,0,0
Lymph.BNHL..SP116606,0.178947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821052631578947,0,0,0,0
Lymph.BNHL..SP116604,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948717948717949,0,0,0,0
Lymph.BNHL..SP59376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59272,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0
Lymph.BNHL..SP124969,0.262626262626263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737373737373737,0,0,0,0
Lymph.BNHL..SP116608,0.424242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757575757576,0,0,0,0
Lymph.BNHL..SP59396,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Lymph.BNHL..SP116688,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0
Lymph.BNHL..SP59392,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
Lymph.BNHL..SP59456,0.431818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818,0,0,0,0
Lymph.BNHL..SP59348,0.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766666666666667,0,0,0,0
Lymph.BNHL..SP59300,0.941860465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581395348837209,0,0,0,0
Lymph.BNHL..SP59340,0.178571428571429,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.678571428571428,0,0,0,0
Lymph.BNHL..SP59380,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273,0,0,0,0
Lymph.BNHL..SP59440,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
Lymph.BNHL..SP59428,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
Lymph.BNHL..SP59400,0.788235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211764705882353,0,0,0,0
Lymph.BNHL..SP116624,0.186046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813953488372093,0,0,0,0
Lymph.BNHL..SP59432,0.538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0,0,0,0
Lymph.BNHL..SP59452,0.102564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897435897435898,0,0,0,0
Lymph.BNHL..SP116679,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928571428571428,0,0,0,0
Lymph.BNHL..SP116676,0.0104712041884817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989528795811518,0,0,0,0
Lymph.BNHL..SP59360,0.205882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794117647058823,0,0,0,0
Lymph.BNHL..SP59384,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0,0,0,0
Lymph.BNHL..SP59332,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882352941176471,0,0,0,0
Lymph.BNHL..SP116616,0.177777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822222222222222,0,0,0,0
Lymph.BNHL..SP124981,0.194444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805555555555555,0,0,0,0
Lymph.BNHL..SP59368,0.133858267716535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866141732283465,0,0,0,0
Lymph.BNHL..SP116648,0.587155963302752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412844036697248,0,0,0,0
Lymph.BNHL..SP59420,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
Lymph.BNHL..SP116706,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758620689655172,0,0,0,0
Lymph.BNHL..SP116654,0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739130434782609,0,0,0,0
Lymph.BNHL..SP59308,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904761904761905,0,0,0,0
Lymph.BNHL..SP59288,0.0857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914285714285714,0,0,0,0
Lymph.BNHL..SP116622,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0
Lymph.BNHL..SP59316,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904761904761905,0,0,0,0
Lymph.BNHL..SP59324,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0
Lymph.BNHL..SP116697,0.414187643020595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585812356979405,0,0,0,0
Lymph.BNHL..SP59304,0.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111111111111,0,0,0,0
Lymph.BNHL..SP116620,0.208955223880597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791044776119403,0,0,0,0
Lymph.CLL..SP13289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116742,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Lymph.CLL..SP115134,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Lymph.CLL..SP96884,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0
Lymph.CLL..SP13385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13514,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727,0,0,0,0
Lymph.CLL..SP115117,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0
Lymph.CLL..SP115114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lymph.CLL..SP13279,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
Lymph.CLL..SP13487,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0
Lymph.CLL..SP13361,0.409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091,0,0,0,0
Lymph.CLL..SP13421,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
Lymph.CLL..SP116738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13293,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0
Lymph.CLL..SP13281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lymph.CLL..SP13677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116732,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
Lymph.CLL..SP115073,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0
Lymph.CLL..SP13307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116780,0.818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0
Lymph.CLL..SP13433,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727,0,0,0,0
Lymph.CLL..SP115064,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,0,0,0
Lymph.CLL..SP13359,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0
Lymph.CLL..SP116734,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666666666667,0,0,0,0
Lymph.CLL..SP116770,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
Lymph.CLL..SP13323,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0
Lymph.CLL..SP13367,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0
Lymph.CLL..SP96882,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0,0,0,0
Lymph.CLL..SP13283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116728,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0
Lymph.CLL..SP13478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116744,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
Lymph.CLL..SP115093,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,0,0
Lymph.CLL..SP13331,0.269230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730769230769231,0,0,0,0
Lymph.CLL..SP115108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lymph.CLL..SP116752,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0
